ids,data
Q6C9R4,8.4192E-06
Q6BZV7,9.29301E-06
Q6C465,1.52234E-06
Q6C587,4.05448E-06
Q6CG80,1.30116E-06
Q6BZT1,3.5053E-06
Q6C508,4.30568E-06
F2Z6H1,2.80375E-06
Q6CFK6,8.74534E-06
Q6C924,4.76676E-06
Q6CEK3,9.08561E-06
Q6C7F4,8.72121E-06
Q6C5M4,5.67804E-06
Q6CD43,6.25624E-06
Q6CI82,3.04583E-06
Q6CHH1,6.00467E-06
Q6CFA8,5.54867E-07
Q6C352,6.0015E-06
Q6CHA5,1.49409E-06
Q6C3B0,8.27165E-06
Q6C9Z9,2.74586E-07
Q6CA45,9.38658E-06
B5RSL6,9.30024E-08
Q6C6P2,8.62244E-06
B5RSL1,5.35923E-06
Q6C8E4,5.27232E-06
Q6C1R0,1.45471E-06
Q6CA79,2.09498E-06
Q6C8S3,9.20874E-06
Q6CHE0,4.23279E-06
Q6CGD3,9.82778E-06
Q6C5B2,7.14817E-06
Q6C9Z8,7.02958E-06
Q6C0Z2,3.91267E-06
Q6C5Y6,6.96867E-06
Q6CG14,8.45896E-06
Q6C8B8,9.48572E-06
Q6CG28,1.55841E-06
F2Z6H7,7.90363E-06
Q6C5R9,9.7952E-06
Q6CCT1,7.01196E-06
Q6CCF1,7.69149E-06
Q6CAV2,6.72898E-06
Q6CB34,3.27516E-06
Q6C9F3,5.42199E-06
Q6C7L4,7.78009E-06
Q6C9U3,5.41877E-06
Q6C623,4.58621E-06
Q6CFF3,4.99353E-06
Q6CAK6,8.70557E-06
Q6C9N6,2.93165E-06
Q6CFP5,9.54368E-06
Q6CFD2,7.9885E-06
Q6C5B3,2.0389E-06
Q6C7G2,5.12424E-06
Q6CAD4,3.31524E-06
Q6C5V5,4.81753E-07
Q6C0Z5,1.7093E-06
Q6C5Y8,4.63557E-06
Q6C3S4,9.20811E-06
Q6C816,1.71044E-06
Q6CAE5,6.2931E-06
Q6CFM6,9.0582E-06
Q6CE91,7.84635E-06
Q6CI10,2.61768E-06
Q6CBV3,7.52735E-06
Q6CAN4,5.80017E-06
Q6CI89,6.09279E-06
Q6CHC2,3.05978E-06
Q6CDU6,2.6283E-06
Q6C9U7,2.97571E-06
Q6CCZ2,9.99476E-06
Q6C6J4,6.92218E-06
Q6C5E0,7.97821E-06
Q6CGK2,3.33491E-06
Q6C7L3,8.29831E-06
Q6CEU7,9.06226E-06
Q6CFZ4,5.3275E-06
Q6C0Q2,9.28065E-06
Q6CFX8,2.38083E-06
Q6CDK5,9.93345E-06
Q6CD12,4.7094E-07
Q6C9H7,2.61724E-06
Q6C3Y0,9.85064E-06
Q6C755,3.58887E-06
Q6C256,3.30924E-06
Q6CCE8,8.033E-06
Q6C3K0,6.99293E-06
Q6C855,3.93483E-06
Q6C3E0,8.40596E-06
Q6CGP7,5.84518E-06
Q6C2S1,2.17663E-06
Q6CDE6,5.38418E-06
Q6CF28,9.90178E-06
Q6C598,1.97112E-06
Q6CHI5,5.06591E-06
Q6CAH9,3.29392E-06
Q6C215,2.09447E-07
Q6CDJ6,5.08682E-06
Q6CH91,3.09018E-06
Q6C974,6.62785E-06
Q6CDA3,7.77777E-06
Q6C100,6.81348E-06
Q6C174,3.43914E-06
W0TYP5,3.34254E-06
Q99150,2.89134E-06
Q6C4S9,4.11863E-06
Q6C3W3,6.57799E-06
Q6CHZ7,4.24212E-06
Q6C5S2,5.98958E-06
Q6C642,3.80335E-06
Q6CFP9,5.10854E-06
W0TYP4,5.27182E-06
Q6CDK0,1.13146E-06
Q6CFM9,4.32976E-06
Q6C5X8,4.77918E-06
Q6C8G3,6.79745E-06
Q6BZS7,6.33313E-06
Q6CDZ4,6.23572E-06
Q6C5C7,1.75752E-06
Q6C2B0,7.74679E-06
Q6CI30,7.80977E-06
Q6CD05,1.93817E-06
Q6CCF9,8.01594E-06
Q6C1U6,5.55666E-06
Q6C0M2,5.20842E-07
Q6CGM7,4.32122E-06
Q6C7G1,4.15013E-06
Q6CFA0,8.26939E-07
Q6C9P3,1.02016E-07
Q6CGI0,4.94718E-07
Q6C0I0,6.70486E-06
Q6CB92,1.99767E-06
Q6CB68,4.27164E-06
Q6CEE2,7.46639E-06
Q6C0I4,8.02575E-06
Q6CHS3,4.09433E-06
Q6CFC9,9.6639E-06
Q6C0Z6,5.46544E-06
Q6C0N2,3.71888E-06
Q6C2B4,2.6552E-06
Q6C5W8,8.20594E-06
Q6C747,4.65532E-06
Q6CAZ5,9.44939E-06
Q6CAR2,3.9162E-06
Q6C8K2,7.29471E-06
Q6C5L5,7.73453E-06
Q6CAB5,3.9944E-06
Q6C430,7.76769E-06
Q6C9Y4,8.61947E-06
Q6C2Y9,2.66913E-06
Q6C823,6.84065E-06
Q6C2R2,4.72364E-06
Q6CFX0,8.04391E-07
Q6C8T3,8.44945E-06
Q6BZS4,6.1423E-06
Q6CH62,3.66152E-06
Q6BZY8,9.18206E-06
Q874C0,8.76027E-06
Q6C0R7,7.18343E-06
Q6CGF6,3.9389E-06
Q6C571,5.02967E-06
Q6C6G0,3.17277E-06
Q6C0Q5,5.69591E-07
Q6C068,3.25508E-06
Q6CEN6,3.41407E-06
Q6C239,2.08848E-06
Q6C0R4,2.25929E-06
Q6CCV3,1.62063E-06
Q6C5P6,3.49491E-06
Q6C6C7,7.83275E-06
Q6CCE1,7.9457E-06
Q6C7R0,8.43424E-06
Q6C6Q2,8.90526E-06
Q6CH61,5.07076E-07
Q6CFN6,6.88467E-06
Q6C877,7.80673E-06
Q6CBB1,8.0274E-06
Q6C6Y6,2.67864E-06
F2Z6J4,8.78032E-06
B5FVF8,4.86663E-06
Q6C8V1,8.78821E-06
Q6C4I7,9.83817E-06
Q6CD68,7.35578E-06
Q6CBG6,8.14805E-06
Q6C3C5,1.84001E-06
Q6CAT1,3.11355E-06
Q6C1K7,2.97619E-06
Q6C5N1,2.8673E-06
Q6C192,4.22091E-06
Q6C8C6,6.36719E-06
Q6CFZ0,1.51518E-06
Q6CDU2,2.30074E-07
Q6CF81,9.23701E-06
Q6CHY1,6.17638E-06
Q6C7J1,8.17355E-06
Q6C948,7.44208E-06
Q6CA65,8.39504E-06
Q6C614,4.38486E-06
Q6CAG8,9.46227E-06
Q6C5I9,4.74489E-06
Q6C3I3,2.02646E-07
Q6C6N4,4.35602E-06
Q6C8B6,4.29719E-06
Q6CBL6,5.72536E-07
Q6CBI1,1.80232E-06
Q6C5K4,3.88633E-06
Q6C7Y3,7.36956E-06
Q6C836,1.07883E-06
Q6CFX1,8.56196E-06
Q6C4G1,7.55011E-06
Q6C2F7,6.72225E-06
Q6C3P7,5.59532E-06
Q6C3I9,2.92123E-06
Q6CCJ7,8.89717E-06
Q6C3V2,9.90705E-06
Q6C2H1,4.04161E-06
Q6C8G0,5.70031E-08
Q6CBE2,7.77611E-06
Q6CC78,4.09246E-06
Q6C4W2,8.97347E-07
Q6C9S3,6.14643E-06
Q6C5N2,6.14087E-06
Q6C5F0,3.91588E-06
Q6CE98,3.16556E-06
Q6C788,6.04764E-06
Q6C9C9,3.59122E-06
Q6C582,5.85667E-07
Q6C8W2,4.71232E-06
Q6CI71,1.77009E-06
Q6CB90,6.16045E-07
Q6C6X6,1.13431E-06
Q6CG23,2.06105E-06
Q6C9M6,6.83227E-06
Q6C7C8,9.28445E-06
Q6CCH7,8.89742E-06
Q6C2M0,2.95264E-06
Q6C6M6,7.06005E-06
Q6C1I0,7.55434E-06
Q6CAP2,7.93103E-06
Q6CEW6,5.33843E-06
Q6CGR2,7.63245E-07
Q6C8W3,5.83217E-06
Q6CI26,8.47709E-06
Q6CA92,9.97209E-07
Q6C1G4,6.27636E-06
Q6C7L1,5.38481E-06
Q6CEG4,4.49667E-06
Q6C1P8,6.9678E-07
Q6C5F7,8.55657E-06
Q6C5S9,7.19202E-06
F2Z672,7.81859E-06
Q6C1S4,7.04373E-06
P18120,2.73559E-06
Q6BZU3,4.66329E-06
Q6C5P4,3.60731E-06
Q6BZR8,5.65605E-06
B5FVG8,9.03617E-06
Q6CG95,5.25139E-06
Q6CHD5,6.81807E-06
Q6C4K5,2.26437E-06
Q6CDE1,2.90942E-06
Q6C9L5,4.36719E-06
Q6C916,1.03762E-06
Q6C9Q2,1.28388E-06
Q6CD64,1.55789E-06
Q6C567,9.39951E-06
Q6C5H4,1.16035E-06
Q6CEJ6,4.68933E-06
Q6CBN5,5.7912E-06
Q6CA59,6.20249E-06
Q6CB66,7.05684E-06
Q6CAF8,4.40864E-06
Q6C3L1,4.41156E-06
Q6CBG8,6.85602E-06
Q6CFT8,6.47291E-06
Q6CC75,2.18036E-06
Q6CI34,9.85101E-06
B5FVF9,2.16396E-06
Q6C7B6,5.30769E-06
Q12726,7.22231E-06
Q6C9S0,1.12262E-06
Q6CGR9,7.60522E-06
Q6C414,2.17027E-06
Q6C522,7.82836E-07
Q6C1X9,4.1067E-06
Q6C045,4.39478E-06
Q6CIA7,1.70307E-06
Q6CD21,7.20824E-06
Q6CH26,2.38329E-06
Q6C163,7.87164E-06
Q6CA02,2.66944E-06
Q6C9M7,8.71288E-06
Q6C242,2.47647E-06
Q6CCT0,8.15751E-06
Q6CC82,7.99174E-06
Q6C3D4,7.05217E-06
Q6C1Q9,8.89447E-07
Q6C454,5.945E-06
Q6C314,5.41989E-06
Q6CAA3,5.08808E-06
Q6CDK7,1.53701E-06
Q6C6Q8,3.1039E-06
Q6C482,3.29373E-06
Q6C0G4,9.15605E-06
Q6C7U3,4.81412E-06
Q6CHM2,4.07297E-06
Q6BZY5,6.38866E-06
Q6C7Y7,4.06963E-06
Q6C4D8,4.49076E-06
Q6CBG0,1.77524E-06
Q6CEU0,9.54347E-06
Q6C9H1,9.48232E-06
Q6CC87,4.14565E-06
Q6C6W1,2.17873E-06
Q6C2G0,1.73175E-06
Q6C6W3,7.13272E-06
Q6CE11,4.02258E-06
Q6C2V6,9.43173E-06
Q6CI08,7.02072E-06
Q6CHA6,6.8203E-07
Q6CCY2,3.95058E-06
Q6CA37,3.49467E-06
Q6CD63,9.93697E-06
Q6CFC8,1.53587E-06
Q6C7Z9,7.51406E-06
Q6C7K3,9.36771E-06
Q6C588,6.18528E-06
B5FVG4,7.48562E-06
Q6CE71,9.27412E-06
B5FVB4,1.70168E-06
Q6CEK9,9.93418E-06
Q6CBC5,4.949E-06
Q6C9L1,1.68258E-06
Q6CHX3,4.20397E-06
Q6C405,7.69433E-06
ABM45933,8.42753E-06
Q6CCQ3,5.22759E-06
Q6C1D8,5.71813E-06
Q6CHL1,8.17279E-06
Q6C909,8.70982E-06
Q6C7U9,5.87006E-06
Q6C234,3.08422E-06
Q6C4C9,1.41231E-07
Q6C5Z0,9.99843E-06
Q6CD89,6.17382E-07
Q6C9Y1,7.1928E-06
Q6C1Z0,9.67036E-06
Q6C1Z5,3.4827E-06
Q6CC88,7.76266E-06
Q6C2Y0,7.6856E-06
Q6C8T7,3.7199E-06
Q6CF59,2.51143E-06
Q6C9J0,6.30709E-06
Q6C3Y5,2.17052E-06
Q6C470,8.5898E-06
Q6C0B7,3.58659E-06
Q6CB52,6.13294E-06
Q6CG05,4.08149E-06
Q6CGR5,7.95785E-06
Q6BZZ9,3.22451E-06
F2Z694,4.79405E-06
Q6CDY2,7.86974E-06
Q6CEJ0,3.12215E-06
Q6C846,7.29226E-06
Q05493,7.4644E-06
Q6CG42,7.60283E-06
Q6C549,5.4376E-06
Q6CBR7,1.30335E-06
Q6CH90,5.73827E-06
Q6C9Q7,4.18688E-08
Q6C889,6.07567E-06
Q6C8I3,5.46083E-06
Q6C6K9,9.24524E-06
Q6C5P5,3.2527E-06
Q6C5A4,6.54959E-06
Q6C8D4,1.93132E-06
Q6C9X9,9.68471E-06
W0TYM5,6.21952E-06
Q6CC67,6.01669E-06
Q6C4G9,6.55324E-06
Q6CCD9,2.11412E-06
P45816,5.41341E-06
Q6CA23,6.14166E-06
Q6C7K9,8.57915E-06
Q6C609,3.27182E-06
Q99158,6.08917E-06
Q6C6W8,3.56385E-06
Q6C211,4.10352E-06
Q6C4U6,4.10523E-06
Q6C5B7,1.91624E-07
Q6C7U2,9.32323E-06
P41923,7.03116E-06
Q6CAQ4,1.31772E-06
Q6C5W5,5.46861E-06
Q6C5Y5,2.05803E-06
Q6CFS2,9.51262E-06
Q6C968,7.28922E-06
Q6C9E8,3.05577E-08
Q6C692,8.41172E-06
Q6CDI5,8.58106E-06
Q6C2Q5,1.18914E-06
Q6CE97,1.57369E-06
Q6C955,7.66194E-06
Q6CEW9,8.05069E-06
Q6CG50,6.2352E-07
Q6C775,2.74991E-06
Q6C8W0,3.62457E-06
Q6C487,3.0891E-06
Q6CF84,5.4023E-06
Q6C224,3.40854E-07
Q6CDB9,3.19485E-07
Q6C5C0,8.98269E-06
Q6C6V6,6.90707E-06
Q6C8Y9,4.55709E-06
Q9UVF3,6.7364E-06
Q6C9H5,5.79594E-07
Q6CEM2,6.9954E-06
Q6C6T4,1.70842E-06
F2Z5Y1,8.84173E-06
Q6CB43,6.0634E-06
Q6C926,2.01477E-06
Q6CIA2,4.59003E-06
Q6C6R1,7.03539E-06
Q6CAS3,6.56072E-06
Q6C1E8,5.10049E-06
Q6C9H3,2.87063E-06
Q6CB13,5.0672E-06
Q6CBA2,2.71841E-06
Q6C791,4.64698E-06
Q6C3Y8,4.69136E-06
Q6C4J6,6.0265E-06
Q6C141,1.48344E-06
Q6CCH5,3.49423E-06
Q6CFS3,4.05233E-06
Q6C3K1,1.48823E-06
Q6C4P1,6.32902E-06
Q6CEK6,2.98574E-06
Q6CCG2,3.51767E-06
Q6C4E9,9.91525E-06
Q6C3M9,9.3437E-06
Q6C7U6,5.51065E-06
Q6CF30,1.13315E-06
Q6C4Y2,9.11216E-06
Q99144,1.11702E-06
Q6CGJ5,4.16033E-06
Q6CB48,8.97153E-06
Q6C9M5,4.05309E-06
Q6CFY2,6.81134E-06
Q6C4X4,1.19668E-06
Q6C864,2.91691E-06
Q6C8T5,1.87479E-06
Q6C5U6,2.11515E-07
F2Z6F1,9.71644E-06
Q6CES3,6.90956E-06
Q6C7M4,4.65768E-06
Q6CA56,8.15741E-06
Q6C9K1,2.98475E-06
Q6C752,2.79538E-06
Q6C1H2,1.70216E-06
Q6C134,5.54106E-06
Q6C1T4,8.96955E-06
Q6C3C3,2.3113E-06
Q6C2E5,2.1313E-06
Q6C736,1.74833E-06
Q6CA00,9.97956E-06
Q6CBI2,1.89924E-06
Q6CGH1,4.81366E-07
Q6C3X6,8.89126E-07
Q6C0H1,8.81815E-06
Q6C6H9,6.98226E-06
Q6CEC5,4.78581E-06
Q6C2F8,1.94466E-06
Q6C9Z5,4.32129E-06
Q6C8C3,7.58327E-06
Q6C8N1,2.02351E-06
Q6C0G5,2.89659E-06
Q6CAT7,4.01328E-06
Q6CF45,6.37462E-06
Q6C897,4.21075E-07
Q6CGB1,9.5587E-06
Q6C749,5.04246E-06
Q6C342,8.97184E-06
Q6C060,8.85656E-06
Q6C1U9,5.8797E-06
Q6CAV8,5.01962E-06
Q6C847,4.1533E-06
Q6C5H0,8.15016E-06
Q6BZS1,6.4555E-06
Q6CFS9,2.43621E-06
Q6CHZ9,5.64963E-06
Q6C7Z2,8.90457E-07
Q6C2Y4,1.58888E-07
Q6CG27,1.70487E-06
ATJ44471,5.94425E-06
B5FVD6,2.96932E-06
Q6CGV1,1.17964E-06
Q6C9P4,6.88843E-06
Q6C4C8,5.08155E-06
O59949,4.19693E-07
Q6C5A2,5.56273E-06
Q6C4A4,1.25824E-06
Q6C2N9,6.51452E-07
Q6C9C7,7.39347E-06
Q6BZW0,5.67835E-06
Q6CGV2,8.73646E-06
Q6CFA1,8.02369E-06
Q6C390,5.95499E-06
Q6C0Z7,8.51058E-06
Q6C1G8,6.26264E-06
CAB69054,1.21625E-06
Q6C2J7,4.59796E-06
Q6C608,5.11437E-06
Q6CHM8,4.89405E-06
Q6C400,5.35297E-06
Q6C2Q9,8.83274E-06
Q6C0F7,4.05163E-06
Q6C361,8.97699E-06
Q6C800,1.43353E-06
Q6CAL2,8.71363E-07
Q6CBP4,8.30667E-06
Q6C2S0,6.25732E-08
Q6C6W9,1.24104E-07
Q6CA55,5.67149E-06
Q6C0L9,3.81428E-07
Q6C8D6,4.03108E-06
Q6C551,1.01428E-06
Q6CB09,6.315E-06
Q6CD37,7.43555E-07
Q6C1N1,5.64436E-06
Q6CFH4,5.68015E-06
Q6CFV4,2.11049E-06
Q6C538,6.17162E-06
Q6CBB6,1.5808E-06
Q6C4I6,5.77591E-06
Q6CBE4,9.14159E-06
Q6C3K7,5.26702E-06
Q6CDQ7,4.94262E-06
Q6CGN5,2.51767E-06
Q6CCP7,7.54545E-06
Q6C1Y2,6.33415E-06
Q6C3Z9,3.72301E-06
Q6CBG4,2.59631E-06
Q6C9Q0,6.84914E-06
Q6C1T7,5.88128E-06
Q6C986,7.9608E-06
Q6C682,7.10707E-06
Q6CFA4,2.37215E-06
Q6C354,3.14618E-06
Q6CB54,4.88301E-06
Q6C284,2.29843E-06
Q6CFT2,8.39693E-06
Q6CF36,9.33771E-06
Q6C0S2,6.91485E-06
Q6C9B7,1.61763E-07
Q6C9V1,7.26332E-07
Q6C2F2,9.5936E-06
Q6BZX6,5.1172E-06
Q6C0J6,2.78779E-06
Q6CBS7,5.57683E-06
Q6C624,3.10331E-06
Q6CCI8,4.08339E-06
Q6C0I5,1.74436E-06
Q6C2I3,8.86707E-06
Q6C2P6,4.74922E-06
Q6C612,6.97211E-07
Q6CD53,7.85561E-06
P29407,2.90922E-06
Q6CGW9,2.88548E-06
Q6CB65,4.33145E-06
Q6C297,2.27068E-06
Q6C2S6,6.66063E-06
Q6C081,4.43588E-06
Q6CEP2,7.03665E-06
Q6BZX2,1.44832E-06
Q6CAI6,6.83547E-06
Q6CDH3,5.01728E-06
Q6BZZ2,6.51772E-06
Q6C140,5.78527E-06
Q6CG53,2.22048E-06
Q6CEJ9,3.83932E-06
Q6C4K8,7.37166E-06
Q6CBA9,4.97259E-06
Q6CCY1,8.94298E-06
Q6C1F3,2.59066E-06
Q6C6J2,3.7531E-06
Q6CFW2,5.70006E-06
Q6C376,2.20275E-06
Q36258,3.29486E-06
Q6CCI0,9.05051E-06
Q6C9F7,4.38494E-08
Q6CAV9,6.72012E-07
Q6CFM1,7.24773E-06
Q6C2F6,3.20763E-06
Q6CEN0,3.9542E-06
Q6CG46,5.5897E-06
Q6C4S7,3.62885E-06
Q6C080,1.06891E-08
Q6C350,3.24335E-06
Q6CFG0,8.45184E-06
Q6CFZ7,6.3357E-06
Q6CE59,8.46697E-06
B5FVB3,9.56496E-06
Q6C369,9.70926E-06
Q6CDL1,9.0987E-06
Q6C4Z8,3.22881E-07
Q6CBQ1,6.92087E-06
Q6CB11,1.2825E-06
Q6CBX5,1.3768E-06
Q6C9G9,3.83402E-06
Q8TG23,7.91653E-06
Q6CHC0,1.39308E-06
Q6CB70,5.15345E-06
Q6C1A3,8.25149E-06
P34229,2.80772E-06
Q6CEX2,7.92045E-06
Q6CCT2,6.3927E-06
Q6CHE2,9.03001E-06
Q6CHJ7,6.6983E-06
Q6C0B5,3.31756E-06
F2Z699,6.87232E-06
Q6C029,4.12358E-07
Q6C169,8.52363E-06
Q6CCS7,4.54837E-06
Q6CFR7,7.19365E-06
Q6C2B3,7.90758E-06
Q6C0Y4,6.5895E-06
Q6C3K6,3.35029E-06
Q6C9P1,1.02107E-06
Q6C2B5,7.55246E-06
Q6CGG9,6.2857E-06
Q6CF46,1.20508E-06
Q6C3W5,3.66124E-06
Q6C708,2.62964E-06
Q6C0H3,7.87813E-06
Q6CH25,4.75775E-06
Q6CFY0,1.69347E-06
P00761,5.98645E-07
B5FVG6,1.09489E-06
Q6C3X4,9.88066E-06
Q6CDV7,6.06315E-07
Q6CEW0,8.70842E-06
Q6CDX7,7.86906E-07
B5FVA9,2.94236E-06
Q6C617,6.18684E-06
Q6C6V1,9.07306E-06
P80547,1.524E-06
Q6CAU5,6.16577E-06
Q6C1A8,9.91565E-06
Q6CF38,3.51942E-06
Q6C0C5,6.68517E-06
Q6C290,1.62584E-06
Q6C6Q4,8.41453E-06
Q6C209,7.85441E-06
Q6C6R2,1.33309E-06
Q6CEJ7,3.30632E-06
Q6C4N1,1.7857E-06
Q6C4N4,3.28855E-06
Q6C603,7.20459E-06
Q6CB74,6.99129E-06
B5FVF3,8.10328E-06
Q6CA33,7.96821E-06
Q6CEG7,4.85315E-06
Q6C3J7,3.76428E-06
Q6C4D4,2.83712E-06
Q6C7P9,3.16358E-06
Q6C0E1,4.65416E-06
Q6C8D2,6.6182E-06
Q6CA97,2.44448E-06
Q6C8Q3,3.34921E-06
Q6C0T8,6.06199E-06
Q6C5D5,1.52102E-06
Q6C365,1.4449E-06
Q6C241,4.67651E-06
F2Z6I5,3.97596E-06
Q6C3E1,8.10472E-06
Q6C812,4.17933E-06
Q6C6Y4,7.17803E-06
Q6CCQ8,9.39905E-06
Q6CFH1,8.69643E-06
Q6C7J6,6.24542E-06
Q6C6A3,6.2309E-06
Q6CGM0,3.26909E-06
Q6CEW7,7.87081E-06
Q6C1A9,5.71475E-06
Q6C9T7,5.45875E-06
Q6CFL3,2.6057E-06
Q6C0C4,9.36065E-06
Q6L8K7,1.35524E-06
Q6C386,5.93065E-06
Q6C4T2,2.18102E-06
Q6CDI2,7.0637E-06
Q6C3Q2,3.22687E-06
Q6CBM3,8.32254E-06
Q6CDL0,9.2336E-06
Q6C7B1,4.55526E-06
Q6C0E9,3.99681E-06
Q6CF90,7.44928E-07
Q6CAV4,1.46864E-06
Q6C781,8.68163E-06
Q6C9X2,9.49189E-06
Q6C9G6,8.15541E-06
Q6BZZ5,6.31543E-06
Q6C4U1,6.14627E-06
Q6C403,5.97132E-06
Q6CDX4,6.24494E-06
Q6C2E3,6.10332E-06
Q6CI24,6.17558E-06
Q6C540,3.91114E-06
Q6C338,2.15925E-06
Q6CCY5,9.56491E-06
Q6C0A1,8.13255E-06
Q6C6H1,8.31966E-06
Q6CHT7,9.48128E-06
Q6C012,9.81755E-08
Q6C4K0,3.16693E-06
Q6CD80,1.88606E-06
Q6CGH0,2.12997E-07
Q6BZT7,5.69529E-06
Q9UVF4,3.40096E-07
B5FVE0,7.83229E-06
Q6C9U9,2.66525E-06
Q6CDV4,2.60321E-06
Q6C2F1,5.00299E-06
Q6CEU6,2.14882E-06
Q6C1K0,5.84937E-06
Q6C492,4.71878E-06
Q6C105,4.35675E-07
Q6C5Q2,7.2471E-06
Q6CD45,5.94599E-06
Q6C7I9,3.23604E-07
Q6CFE4,6.77619E-06
Q6CFY3,5.12338E-06
Q6CF41,9.0172E-06
Q6C0N3,3.03126E-06
Q6C1T8,5.34647E-06
Q6CE16,9.73319E-06
Q6C3M2,4.37665E-06
Q6C4H3,2.04706E-06
Q6C4G4,1.07561E-06
Q6CA73,3.62483E-06
Q6CDU7,4.09415E-06
Q6C7Y1,7.0663E-06
Q6C641,5.69023E-06
Q6C7C6,4.67186E-06
F2Z6F8,1.9398E-06
Q6CIA6,1.58015E-06
Q6C3R3,9.52676E-06
Q6CFP3,7.02598E-06
Q6CFF7,2.12392E-06
Q6C5M6,5.03701E-06
Q6CCS4,4.02605E-07
Q6CBP3,4.96352E-06
Q6C2X0,2.23214E-06
Q6C6H5,6.70576E-07
Q6C638,9.5493E-06
Q6C5J2,5.89651E-06
Q6C3X7,2.63105E-06
Q6CBM2,3.6528E-06
Q6CDR9,1.73271E-06
Q6CCK5,6.88175E-06
Q6C7I2,6.18539E-06
Q6CEH4,7.43325E-06
Q99170,2.83767E-06
Q6CC94,4.57591E-06
Q6C9E6,3.52528E-06
Q6CHP2,5.83595E-07
W0TYP0,3.7434E-06
B5FVF1,9.55373E-06
Q6CEM6,5.06202E-06
Q6C9G4,2.45983E-06
Q6CA34,3.04695E-06
P41555,2.32943E-06
Q6C7B8,2.45172E-06
Q6C3H7,9.38953E-06
Q6C0Y0,4.15073E-06
Q6C4W6,2.23169E-06
Q6C0J1,3.6753E-06
Q6C399,9.70601E-06
Q6CE62,9.99377E-06
Q6C1X1,8.57184E-06
Q6C5W9,2.64351E-06
Q6CFB6,1.12193E-06
Q6C1F2,1.41169E-06
P30614,9.07288E-06
Q6C634,2.13921E-06
Q6CI99,3.74949E-08
Q6C9N5,5.66135E-06
Q6C6A9,5.017E-06
Q6CHD7,3.94464E-06
Q6CCN4,5.64986E-08
Q6C7C1,6.68242E-06
Q6C9P6,6.16907E-06
Q6C8W6,8.19995E-06
Q6BZU1,8.69922E-06
Q6C8M8,9.77692E-06
Q6CFU7,5.30711E-06
Q6CGF0,3.43904E-06
Q6C569,1.2314E-06
Q6C1Z3,1.08449E-07
Q6C1D2,9.11677E-06
Q6C9J5,5.52752E-06
B5RSK8,4.09243E-06
Q6CGY9,2.35868E-06
Q6CCU7,1.17996E-06
Q6CEM5,4.68714E-06
Q6CDH0,7.98287E-06
Q6CEP4,5.42146E-06
Q6CCW9,2.35164E-06
Q6C6Z1,5.18424E-06
Q6C9K0,5.83194E-06
Q6BZX8,8.0024E-06
Q6CGJ3,8.0868E-06
Q6C695,7.28908E-06
Q6C2X7,9.01602E-06
Q6C3D2,6.79912E-07
P59680,8.81399E-06
Q6BZS0,2.93314E-06
Q6C848,6.42718E-06
Q6C832,2.35664E-06
Q6CFH9,9.37048E-06
Q6CEZ5,7.51672E-06
Q6C4Q8,7.00542E-06
Q6C139,6.72519E-06
Q6CC91,1.3006E-06
Q6CE01,1.69974E-06
Q6CFW1,3.46245E-06
Q6CBY2,2.93902E-06
Q6C0G7,4.90096E-06
Q6C2C9,6.96933E-06
Q6CC26,4.56274E-06
Q6C6P1,4.02824E-07
Q6CF74,5.20638E-06
Q99148,7.87912E-06
Q6C340,4.53733E-06
Q6C2I1,3.5597E-06
O59950,1.50737E-06
Q6C592,1.95549E-06
Q6CFT7,2.38582E-06
Q6CF43,3.76697E-06
Q6C4Y7,5.76695E-06
Q6C4C2,2.03074E-06
Q6C1P6,3.79519E-06
Q6CGM6,8.00934E-06
Q6CG57,6.27245E-06
Q6C2S5,4.87435E-06
Q6CCV6,5.22795E-06
Q6C5I0,9.82533E-06
Q6C793,8.44574E-07
Q6CEQ0,8.26836E-06
Q6C3M8,6.82777E-06
